"FIPS","Population","HS","BAorHigher","Owner_Occupied","Uninsured","Poverty","MetroArea","Unemployment","HHIncome_med","HHInc_PercStateTotal","Rural_Urban","UrbanInfCode","EconType","Male","WhiteAlone","BlackAlone","AsianAlone","Hispanic","Multiple"
40091,"19815",42.2,14.2,NA,NA,23.9,"No",5.9,"37468 ",72.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
40093,"7644",40.4,19.4,NA,NA,10.8,"No",2.1,"56102 ",108.1,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Mining",NA,NA,NA,NA,NA,NA
40095,"16806",35.4,15.7,NA,NA,18,"No",3.8,"42258 ",81.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",NA,NA,NA,NA,NA,NA
40097,"41107",39.1,14.6,NA,NA,15.5,"No",3.4,"50951 ",98.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",NA,NA,NA,NA,NA,NA
40099,"13953",37.4,18.5,NA,NA,14.9,"No",2.9,"50031 ",96.4,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Nonspecialized",NA,NA,NA,NA,NA,NA
40101,"68362",36.2,19.5,64.5088431207411,NA,15.6,"No",4,"43911 ",84.6,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Government",NA,NA,NA,NA,NA,NA
40103,"11289",39.9,21.1,NA,NA,12.9,"No",2.6,"54210 ",104.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Manufacturing",NA,NA,NA,NA,NA,NA
40105,"10218",45.4,10.7,NA,NA,16.5,"No",4.2,"45734 ",88.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Farming",NA,NA,NA,NA,NA,NA
40107,"12098",38.6,11.6,NA,NA,26.1,"No",4.8,"37545 ",72.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Farming",NA,NA,NA,NA,NA,NA
40109,"792582",25.3,31.8,59.4180133917334,14.5490612641898,16.9,"Yes",3.3,"52346 ",100.8,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Mining",NA,NA,NA,NA,NA,NA
40111,"38335",35.7,14.1,NA,NA,21.5,"Yes",4.9,"42354 ",81.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
40113,"47014",38.6,17.6,NA,NA,15.1,"Yes",4.3,"48826 ",94.1,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Mining",NA,NA,NA,NA,NA,NA
40115,"31175",37.3,14.1,NA,NA,20.6,"No",3.5,"38194 ",73.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
40117,"16390",43.7,16.1,NA,NA,14.7,"Yes",4.1,"46949 ",90.4,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Mining",NA,NA,NA,NA,NA,NA
40119,"82040",26.9,36.9,50.4382018727715,NA,22.8,"No",2.9,"47748 ",92,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Government",NA,NA,NA,NA,NA,NA
40121,"43877",38.5,15.5,NA,NA,19.7,"No",3.9,"42376 ",81.6,"5 - Nonmetro (20,000+ urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Government",NA,NA,NA,NA,NA,NA
40123,"38247",33.3,28.1,NA,NA,15.3,"No",3.1,"48450 ",93.3,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
40125,"72679",35.9,18.3,69.1540750473393,NA,17.6,"No",3.7,"48499 ",93.4,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
40127,"11179",41.1,15,NA,NA,19.7,"No",5.2,"37026 ",71.3,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Nonspecialized",NA,NA,NA,NA,NA,NA
40129,"3656",37.2,18.5,NA,NA,13.9,"No",2.4,"53871 ",103.8,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Mining",NA,NA,NA,NA,NA,NA
40131,"91984",32.8,24.3,77.2546745905204,NA,9.8,"Yes",3.3,"61849 ",119.1,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
40133,"24578",34.1,14.1,NA,NA,18.6,"No",4.7,"37901 ",73,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Mining",NA,NA,NA,NA,NA,NA
40135,"41179",38.5,13.3,NA,NA,18.8,"Yes",4.3,"38998 ",75.1,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
40137,"43265",41.1,17.4,NA,NA,15,"No",3.9,"46512 ",89.6,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Mining",NA,NA,NA,NA,NA,NA
40139,"20455",26.1,22.3,NA,NA,12.7,"No",2.8,"51812 ",99.8,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Manufacturing",NA,NA,NA,NA,NA,NA
40141,"7348",33.6,17.7,NA,NA,21.1,"No",3.7,"41186 ",79.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Farming",NA,NA,NA,NA,NA,NA
40143,"648360",25.5,31.2,59.0384577084703,13.5945839252243,14.1,"Yes",3.3,"55796 ",107.5,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Mining",NA,NA,NA,NA,NA,NA
40145,"80110",32.9,23.3,80.4465326597661,NA,10,"Yes",3.3,"62889 ",121.1,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
40147,"51843",33.9,28.6,NA,NA,13,"No",3.9,"53992 ",104,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Mining",NA,NA,NA,NA,NA,NA
40149,"11127",42.9,20.4,NA,NA,17.8,"No",3.1,"47484 ",91.5,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Mining",NA,NA,NA,NA,NA,NA
40151,"8897",29.8,30.6,NA,NA,15.2,"No",2.2,"51715 ",99.6,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Mining",NA,NA,NA,NA,NA,NA
40153,"20222",40.7,19.8,NA,NA,14.8,"No",2.8,"55134 ",106.2,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Mining",NA,NA,NA,NA,NA,NA
41000,"4190713",23,32.9,NA,NA,12.5,NA,4.2,"63168 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
41001,"16006",32.9,22.3,NA,NA,15.4,"No",5.5,"45972 ",72.8,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
41003,"92101",13.9,53.6,55.3561856397235,NA,15.8,"Yes",3.2,"63600 ",100.7,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
41005,"416075",21.3,36.8,71.602535976141,NA,7.3,"Yes",3.8,"81061 ",128.3,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
41007,"39764",25.1,24.6,NA,NA,11,"No",4.1,"53806 ",85.2,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Recreation",NA,NA,NA,NA,NA,NA
41009,"52377",34.3,17.8,NA,NA,10.2,"Yes",5.1,"63338 ",100.3,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
41011,"64389",30.2,17.9,NA,NA,15.9,"No",5.4,"48352 ",76.5,"5 - Nonmetro (20,000+ urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
41013,"23867",33,16.6,NA,NA,12.9,"No",6,"51348 ",81.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
41015,"22813",26.7,24,NA,NA,14.9,"No",6.1,"48788 ",77.2,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Recreation",NA,NA,NA,NA,NA,NA
41017,"191996",22.3,34.2,65.2393352841687,NA,9.4,"Yes",4.2,"67372 ",106.7,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Recreation",NA,NA,NA,NA,NA,NA
41019,"110283",32.4,17.2,69.261111968091,NA,15,"No",5.4,"47020 ",74.4,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
41021,"1894",31.2,20.2,NA,NA,11.4,"No",3.9,"54325 ",86,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Nonspecialized",NA,NA,NA,NA,NA,NA
41023,"7176",33.3,18.8,NA,NA,16.4,"No",7.3,"46141 ",73,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Government",NA,NA,NA,NA,NA,NA
41025,"7329",33,17,NA,NA,15.1,"No",6.2,"43370 ",68.7,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Government",NA,NA,NA,NA,NA,NA
41027,"23428",21.2,31.6,NA,NA,10.9,"No",3.3,"66607 ",105.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Recreation",NA,NA,NA,NA,NA,NA
41029,"219564",26.3,27.4,63.4820124636292,NA,14.8,"Yes",4.8,"55511 ",87.9,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
41031,"24192",29.6,18.4,NA,NA,16,"No",5.5,"50376 ",79.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
41033,"87393",30.9,17.2,65.612583235141,NA,17,"Yes",5.5,"46578 ",73.7,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
41035,"67653",30.1,19.4,66.3926709154114,NA,18.5,"No",6.4,"45374 ",71.8,"5 - Nonmetro (20,000+ urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
41037,"7879",35.5,15.4,NA,NA,18.3,"No",5.7,"44847 ",71,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","12","Government",NA,NA,NA,NA,NA,NA
41039,"379611",23.5,29.6,59.4132190538981,NA,18.1,"Yes",4.5,"53161 ",84.2,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
41041,"49388",27.5,24.1,NA,NA,13.6,"No",4.9,"49265 ",78,"5 - Nonmetro (20,000+ urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Recreation",NA,NA,NA,NA,NA,NA
41043,"127335",30,19.5,63.0690005933712,NA,12.7,"Yes",4.7,"54292 ",85.9,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",NA,NA,NA,NA,NA,NA
41045,"30725",30.3,13.8,NA,NA,21,"No",4.6,"42624 ",67.5,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Government",NA,NA,NA,NA,NA,NA
41047,"346868",27.7,22.8,59.984617777701,NA,14.5,"Yes",4.3,"56408 ",89.3,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
41049,"11372",32.5,10.9,NA,NA,15.4,"No",4.3,"55343 ",87.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Farming",NA,NA,NA,NA,NA,NA
41051,"811880",17.3,44.5,55.4628829155886,NA,12,"Yes",3.7,"70756 ",112,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
41053,"85234",24,30.1,67.5427204374573,NA,12.7,"Yes",4.4,"62389 ",98.8,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
41055,"1708",33,19.5,NA,NA,13.9,"No",4.1,"58838 ",93.1,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Farming",NA,NA,NA,NA,NA,NA
41057,"26787",31.5,21,NA,NA,13.2,"No",4.4,"52486 ",83.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Recreation",NA,NA,NA,NA,NA,NA
41059,"77516",28.5,16.2,63.622161671208,NA,15.8,"No",4.9,"53917 ",85.4,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
41061,"26461",32.7,24.8,NA,NA,13.9,"No",5.4,"50616 ",80.1,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Government",NA,NA,NA,NA,NA,NA
41063,"7081",30.1,24.7,NA,NA,14.5,"No",6.1,"48137 ",76.2,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Recreation",NA,NA,NA,NA,NA,NA
41065,"26505",28.5,20.5,NA,NA,13.4,"No",4.3,"52269 ",82.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
41067,"597695",17.5,43.7,62.79934279971,NA,8.8,"Yes",3.5,"82819 ",131.1,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",NA,NA,NA,NA,NA,NA
41069,"1366",37.1,14,NA,NA,19.2,"No",3.5,"39579 ",62.7,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Farming",NA,NA,NA,NA,NA,NA
41071,"107002",25.6,26.5,70.4748996784395,NA,12.2,"Yes",3.8,"61776 ",97.8,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42000,"12807060",35.1,30.8,NA,NA,12.2,NA,4.3,"60891 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
42001,"102811",40.5,22.4,76.5704455182534,NA,8,"Yes",3.3,"62877 ",103.3,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42003,"1218452",27.8,40.7,64.9963433764871,NA,11.7,"Yes",4,"59881 ",98.3,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42005,"65263",48,16.2,73.3078766097634,NA,9.2,"Yes",5,"49436 ",81.2,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Mining",NA,NA,NA,NA,NA,NA
42007,"164742",38.2,23.7,73.1920287303711,NA,11.2,"Yes",4.5,"54823 ",90,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42009,"48176",51.2,14.2,NA,NA,10.5,"No",4.5,"50257 ",82.5,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",NA,NA,NA,NA,NA,NA
42011,"420152",37.2,24.5,72.2591747554043,NA,11.4,"Yes",4.2,"62519 ",102.7,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42013,"122492",45.4,20.8,66.0152259805339,NA,14.4,"Yes",4.2,"49244 ",80.9,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42015,"60833",46.7,17.8,NA,NA,12.5,"No",4.4,"50978 ",83.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
42017,"628195",28.8,40.5,77.2988805487523,NA,5.7,"Yes",3.7,"88538 ",145.4,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42019,"187888",33.2,35.4,75.7737078383854,NA,8.7,"Yes",3.9,"67161 ",110.3,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42021,"131730",44.9,21.4,75.5975224461382,NA,14.7,"Yes",5.2,"45163 ",74.2,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42023,"4492",47.4,15.9,NA,NA,13.9,"No",5,"41770 ",68.6,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Manufacturing",NA,NA,NA,NA,NA,NA
42025,"64227",45.5,16.8,71.594247129287,NA,11.9,"Yes",5.1,"53901 ",88.5,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Recreation",NA,NA,NA,NA,NA,NA
42027,"162805",30,44.7,62.3803919561992,NA,18.1,"Yes",3.2,"58258 ",95.7,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
42029,"522046",21.4,51.8,75.4129156860469,NA,6.7,"Yes",3.2,"99224 ",163,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42031,"38779",45,22.7,NA,NA,15.3,"No",4.7,"46284 ",76,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Government",NA,NA,NA,NA,NA,NA
42033,"79388",49.1,14.3,74.3693724654616,NA,15.4,"No",5,"46706 ",76.7,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
42035,"38684",45.5,19,NA,NA,12.3,"No",5.3,"50999 ",83.8,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",NA,NA,NA,NA,NA,NA
42037,"65456",43.4,22.5,68.8873006319591,NA,12.3,"Yes",4.8,"50774 ",83.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42039,"85063",46.3,20.8,72.3273231622746,NA,13.4,"No",4.7,"50805 ",83.4,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",NA,NA,NA,NA,NA,NA
42041,"251423",32.9,35.8,72.3203925001527,NA,7.3,"Yes",3.3,"71695 ",117.7,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42043,"277097",33.6,30.5,64.7213896211766,NA,13.2,"Yes",4,"57979 ",95.2,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Government",NA,NA,NA,NA,NA,NA
42045,"564751",30.5,38.3,69.672103221536,NA,8.8,"Yes",4,"71961 ",118.2,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42047,"30169",48.5,18.6,NA,NA,9.2,"No",3.9,"54876 ",90.1,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Manufacturing",NA,NA,NA,NA,NA,NA
42049,"272061",39,27.7,66.558483468255,NA,15.3,"Yes",4.7,"48453 ",79.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42051,"130441",49.2,16.2,73.741925792399,NA,14.6,"Yes",5.8,"50381 ",82.7,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42053,"7279",55.6,7.4,NA,NA,24,"No",6.2,"41750 ",68.6,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Government",NA,NA,NA,NA,NA,NA
42055,"154835",42.7,21,68.1136128831237,NA,11,"Yes",3.7,"60744 ",99.8,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42057,"14523",52.2,13.4,NA,NA,11.5,"No",3.9,"52277 ",85.9,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Manufacturing",NA,NA,NA,NA,NA,NA
42059,"36506",46.4,18.2,NA,NA,15.9,"No",4.9,"50956 ",83.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Mining",NA,NA,NA,NA,NA,NA
42061,"45168",49.2,16.9,NA,NA,13.7,"No",5.3,"49019 ",80.5,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Government",NA,NA,NA,NA,NA,NA
42063,"84501",43.7,22.6,69.87286121673,NA,15.5,"No",4.9,"47999 ",78.8,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Mining",NA,NA,NA,NA,NA,NA
42065,"43641",50.1,16.4,NA,NA,14.4,"No",4.6,"46751 ",76.8,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Manufacturing",NA,NA,NA,NA,NA,NA
42067,"24704",49.5,14.2,NA,NA,9.4,"No",4,"54342 ",89.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Manufacturing",NA,NA,NA,NA,NA,NA
42069,"210793",36.8,27.7,62.8269518518089,NA,14.2,"Yes",4.6,"52872 ",86.8,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42071,"543557",35.8,26.9,66.9251802137708,12.779359609301,7.9,"Yes",3.4,"66270 ",108.8,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42073,"86184",43.4,21.4,75.3059639538309,NA,15.8,"No",5.1,"48418 ",79.5,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Nonspecialized",NA,NA,NA,NA,NA,NA
42075,"141314",44.2,20.3,70.0223544121547,NA,10,"Yes",3.8,"61087 ",100.3,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42077,"368100",32.9,29.4,64.4709104728034,NA,12,"Yes",4.6,"62139 ",102,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42079,"317646",38.9,23.2,67.062794237093,NA,14.3,"Yes",5.4,"53469 ",87.8,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
42081,"113664",39.1,22.8,68.7199167425524,NA,13,"Yes",4.8,"53820 ",88.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",NA,NA,NA,NA,NA,NA
